sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,mean_Sh,std_Sh,min_Sh,mean_PF,mean_DD,worst_DD,mean_Ret,n_trades,n_folds
1.0,1.5,2.5,4.5,3.0,0.20785046501488583,1.4325867314180976,-4.262460827489887,1.2179532747560493,-7.731757641837418,-15.204426229254647,1.1176643859884305,227,24
1.0,1.5,2.5,6.0,2.0,0.13866239008959116,1.4568236136927528,-4.403219816695521,1.1156975076670321,-7.751273494664754,-15.983806274743042,0.6891993893198315,218,24
1.0,1.5,2.5,6.0,3.0,0.19733499155750364,1.488390610749423,-4.403219816695521,1.2270112084947193,-7.649949320197098,-15.983806274743042,1.3308424330154196,203,24
1.0,1.5,2.5,8.0,2.0,0.18509516081273222,1.592642093428185,-4.403219816695521,1.2606755381952837,-7.870936716269426,-15.983806274743042,0.9663277253062477,196,24
1.0,1.5,2.5,8.0,3.0,0.3010643084770357,1.62350873895897,-4.403219816695521,1.279894758957535,-7.640152531968659,-15.983806274743042,2.0384576421747247,178,24
1.0,1.5,3.5,4.5,2.0,0.13227742567739045,1.43146311279864,-4.195536160424678,1.1536968544746964,-7.897719969802495,-16.775122918549272,0.5463080136663088,246,24
1.0,1.5,3.5,4.5,3.0,0.2465662610890632,1.4500544042087147,-4.195536160424678,1.2604557306959914,-7.841260566408249,-16.775122918549272,1.4558858941251593,227,24
1.0,1.5,3.5,6.0,2.0,0.18291904928164437,1.4708927609315174,-4.335715496279779,1.1553073288949722,-7.847733394329388,-16.775122918549272,0.9715148753304232,218,24
1.0,1.5,3.5,6.0,3.0,0.24890743631744994,1.5092618443841257,-4.335715496279779,1.284487345401178,-7.7127605790768925,-16.775122918549272,1.7030975859191961,203,24
1.0,1.5,3.5,8.0,2.0,0.23006649394206027,1.6060091838073416,-4.335715496279779,1.3055189666374865,-7.930759165907712,-16.775122918549272,1.233755107515336,196,24
1.0,1.5,3.5,8.0,3.0,0.347437548480863,1.6373360930008312,-4.335715496279779,1.321083378863915,-7.7048390413658145,-16.775122918549272,2.4196818961371465,178,24
1.0,1.5,5.0,6.0,2.0,0.1945633437934128,1.439945055829152,-4.187473865521128,1.1812142148700782,-7.933316586790242,-16.775122918549272,1.2265731290529154,218,24
1.0,1.5,5.0,6.0,3.0,0.26707927011026006,1.4674626928912553,-4.187473865521128,1.3274223072892173,-7.782882149527612,-16.775122918549272,2.1028844856732447,203,24
1.0,1.5,5.0,8.0,2.0,0.2451634912405194,1.57196656227164,-4.187473865521128,1.33979998460732,-7.998155730663381,-16.775122918549272,1.4941552765919548,196,24
1.0,1.5,5.0,8.0,3.0,0.3794298376006668,1.6008300702643288,-4.187473865521128,1.3809666687017437,-7.756869862461239,-16.775122918549272,2.8785685505294967,178,24
1.0,2.0,2.5,4.5,2.0,0.048076804390186516,1.4010472976258834,-4.187399154532531,1.0925079517339598,-8.313503339238189,-15.132405787805164,0.15400019796178657,246,24
1.0,2.0,2.5,4.5,3.0,0.16079369992168155,1.4190210330041297,-4.187399154532531,1.185234161998848,-8.272980215007339,-15.132405787805164,1.0088280162857464,227,24
1.0,2.0,2.5,6.0,2.0,0.08214720638839484,1.4354847471244105,-4.327244295714893,1.0932743501063575,-8.259667798332801,-16.720056972011832,0.47294241950554183,218,24
1.0,2.0,2.5,6.0,3.0,0.14435860314727209,1.4671604406209782,-4.327244295714893,1.2145701940156652,-8.117010999287091,-16.720056972011832,1.1587794681030734,203,24
1.0,2.0,2.5,8.0,2.0,0.12229945335444091,1.5733366669707993,-4.327244295714893,1.255071676969512,-8.3766955285128,-16.720056972011832,0.7538968188435348,196,24
1.0,2.0,2.5,8.0,3.0,0.24400422972808022,1.6050440619471416,-4.327244295714893,1.259542701588055,-8.094747793429363,-16.720056972011832,1.900946527063069,178,24
1.0,2.0,3.5,4.5,2.0,0.08650296280580605,1.4161315891361557,-4.1215904402988786,1.1300764638936414,-8.399637707601386,-16.53437862368581,0.42353487243826143,246,24
1.0,2.0,3.5,4.5,3.0,0.199494464954757,1.4376441799917323,-4.1215904402988786,1.229698279132539,-8.367074396835868,-16.53437862368581,1.3481833770528286,227,24
1.0,2.0,3.5,6.0,2.0,0.12508061244773164,1.4505369753999409,-4.260846137780069,1.1318682158420983,-8.355756510479583,-16.70067384303613,0.7549936381080001,218,24
1.0,2.0,3.5,6.0,3.0,0.1952294091478682,1.4890283555994204,-4.260846137780069,1.2733421936461495,-8.17207069163317,-16.70067384303613,1.5322008633912036,203,24
1.0,2.0,3.5,8.0,2.0,0.16650358219390302,1.5884372186383025,-4.260846137780069,1.2994870726461343,-8.436565988540066,-16.70067384303613,1.0214911877641601,196,24
1.0,2.0,3.5,8.0,3.0,0.29023524008128115,1.6206148023059874,-4.260846137780069,1.306558117264919,-8.159469910655835,-16.70067384303613,2.282550974611065,178,24
1.0,2.0,5.0,6.0,2.0,0.13814845461043218,1.4166414215853602,-4.115951860275742,1.152319167508154,-8.440908831447903,-16.655393048513766,1.006626248580921,218,24
1.0,2.0,5.0,6.0,3.0,0.2148052671814237,1.4465574978950217,-4.115951860275742,1.310283820371895,-8.241468185939059,-16.655393048513766,1.928475063000506,203,24
1.0,2.0,5.0,8.0,2.0,0.18285053088773728,1.553202242318761,-4.115951860275742,1.329226531652042,-8.503790806085707,-16.655393048513766,1.2790492193005285,196,24
1.0,2.0,5.0,8.0,3.0,0.3226440252322198,1.5834667297151057,-4.115951860275742,1.3591938592148052,-8.211592641428696,-16.655393048513766,2.7383623109321324,178,24
1.5,1.0,2.5,4.5,2.0,0.19443370567542662,0.9598109532114998,-1.9028807263959415,1.074644947885527,-7.602226308980683,-13.409412565931309,0.4456640959760166,215,24
1.5,1.0,2.5,4.5,3.0,0.3322364574443126,0.9295523420402699,-1.4351743906137397,1.2227065584406305,-7.251477418121989,-13.215173745711887,1.620985493453342,195,24
1.5,1.0,2.5,6.0,2.0,0.2999098658952102,0.9490671028146976,-1.2827324256194463,1.1031742351649985,-7.3700259785911895,-14.251830023748424,1.3178815072496066,187,24
1.5,1.0,2.5,6.0,3.0,0.39794872993056774,1.010489981724347,-1.2994742745307757,1.2754112189956681,-7.082804969357312,-14.059480902836825,2.1125557124537284,170,24
1.5,1.0,2.5,8.0,2.0,0.4142837395421375,0.9597292928192545,-1.2827324256194463,1.218264890707993,-7.419150095496309,-14.251830023748424,1.9325982056609663,159,24
1.5,1.0,2.5,8.0,3.0,0.5657427644651688,0.9982953665325891,-1.2827324256194463,1.311753523847835,-6.849935162520841,-14.059480902836825,3.163633941294757,140,24
1.5,1.0,3.5,4.5,2.0,0.24216917783464273,0.9813432447160138,-1.8805746239783618,1.1127872762419655,-7.671880253063752,-13.409412565931285,0.7789097502355183,215,24
1.5,1.0,3.5,4.5,3.0,0.39162075205835406,0.9638028405814758,-1.4275225594097003,1.2787371433477939,-7.400431010517789,-13.215173745711878,2.101112183942503,195,24
1.5,1.0,3.5,6.0,2.0,0.36038691015143387,0.9683327685085776,-1.2289021369784414,1.148621141507511,-7.454619106347988,-14.23827791739145,1.686379769094523,187,24
1.5,1.0,3.5,6.0,3.0,0.46939008963742634,1.0327880731603043,-1.2289021369784414,1.348824383141489,-7.185287282557582,-14.04589839658042,2.6309995255071903,170,24
1.5,1.0,3.5,8.0,2.0,0.45858566869580614,0.9640797695244785,-1.2289021369784414,1.24439272815907,-7.4825167502465995,-14.23827791739145,2.2393004406985644,159,24
1.5,1.0,3.5,8.0,3.0,0.6266125622546498,1.0093159282800617,-1.2289021369784414,1.3672528367239152,-6.904718923526512,-14.04589839658042,3.6967652429096574,140,24
1.5,1.0,5.0,6.0,2.0,0.3748045290646353,0.9409699320462569,-1.150334652972981,1.1743567360254692,-7.632843734537225,-14.21814664047553,1.978824858809501,187,24
1.5,1.0,5.0,6.0,3.0,0.4899944021509633,0.9951516692162727,-1.150334652972981,1.3894089062146537,-7.345930798572863,-14.025721961459736,3.0390604501554144,170,24
1.5,1.0,5.0,8.0,2.0,0.46948499728623627,0.9459247089488559,-1.150334652972981,1.26801034291196,-7.660267424417483,-14.21814664047553,2.4467010910219362,159,24
