sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,tr_n_trades,tr_winrate,tr_PF,tr_total_ret,tr_CAGR,tr_Sharpe,tr_Sortino,tr_MaxDD,tr_avg_bars
2.0,1.5,5.0,8.0,2.0,26,46.15384615384615,0.8545742136057181,-4.626290254204079,-2.304681802396724,-0.18435685132908067,-0.168775422956299,-14.693342656764678,15.576923076923077
2.0,1.5,5.0,8.0,3.0,20,40.0,0.975207515831875,-0.7751747517491747,-0.38233417322670604,0.01457130639887538,0.014581322449164854,-11.015416574924556,24.1
2.0,2.0,2.5,4.5,2.0,28,42.857142857142854,0.7883994527820496,-7.820877946601468,-3.9294322014580274,-0.3368965802297171,-0.2754006159052909,-16.354506412877985,13.464285714285714
2.0,2.0,2.5,4.5,3.0,23,39.130434782608695,0.8768656069891744,-3.0931464051218605,-1.534749529822843,-0.10122926983957325,-0.08992494518013512,-11.903807788970322,18.956521739130434
2.0,2.0,2.5,6.0,2.0,27,44.44444444444444,0.826680432433374,-6.26910664513195,-3.1366984215302485,-0.2617746482069151,-0.21776163857721542,-15.412195334179932,14.407407407407407
2.0,2.0,2.5,6.0,3.0,21,42.857142857142854,0.9227420520126194,-1.4117983151516245,-0.6974673734766568,-0.0189601521183485,-0.017328407041945302,-10.384778754463104,21.952380952380953
2.0,2.0,2.5,8.0,2.0,26,46.15384615384615,0.8625186556340632,-4.929447377613217,-2.4576672267743627,-0.19197512707180994,-0.16196073522523324,-15.44649958127358,15.576923076923077
2.0,2.0,2.5,8.0,3.0,20,45.0,1.0047537233685597,0.5271253047436142,0.2591314604396544,0.07619152430918305,0.07086138280697783,-9.961340837904158,24.1
2.0,2.0,3.5,4.5,2.0,28,42.857142857142854,0.79392564108252,-7.679572735807383,-3.8569663553602362,-0.32096804541310975,-0.2673389412975692,-16.310508348198884,13.464285714285714
2.0,2.0,3.5,4.5,3.0,23,34.78260869565217,0.9074484427306481,-2.9858838374846375,-1.4811154273738802,-0.0893127051656722,-0.08125432621579014,-11.82479732414279,18.956521739130434
2.0,2.0,3.5,6.0,2.0,27,44.44444444444444,0.8325459188993668,-6.125092355123696,-3.063466722347963,-0.2471137875838422,-0.20928873010933868,-15.115268847483254,14.407407407407407
2.0,2.0,3.5,6.0,3.0,21,38.095238095238095,0.9565632585419062,-1.2969461246965075,-0.6405384996283847,-0.009428624786415301,-0.008810994021772774,-10.920485838661605,21.952380952380953
2.0,2.0,3.5,8.0,2.0,26,46.15384615384615,0.8714288753629905,-4.7029077140369075,-2.3433227479122354,-0.1747895787960111,-0.15005241697891353,-15.164760791748892,15.576923076923077
2.0,2.0,3.5,8.0,3.0,20,40.0,1.052835334494019,0.9681502699260935,0.47540692572634047,0.0976008559680764,0.0928216222065904,-10.25573765867525,24.1
2.0,2.0,5.0,6.0,2.0,27,44.44444444444444,0.7937926547921591,-7.3096926495536785,-3.6675461912415663,-0.29458232366855097,-0.2545874968835236,-16.60676920422418,14.407407407407407
2.0,2.0,5.0,6.0,3.0,21,38.095238095238095,0.8731776996803784,-3.330385798877844,-1.6534826254716695,-0.09728541846068559,-0.09215417802902733,-12.798315650923186,21.952380952380953
2.0,2.0,5.0,8.0,2.0,26,46.15384615384615,0.8304025084322747,-5.90436218515088,-2.951335396115362,-0.22425754580484217,-0.19623274470605584,-16.65032275401411,15.576923076923077
2.0,2.0,5.0,8.0,3.0,20,40.0,0.9586542909225894,-1.1108060811252485,-0.5483457030924233,0.005272432663445151,0.005074779979610482,-12.174287875529076,24.1
2.5,1.0,2.5,4.5,3.0,22,50.0,1.1513021394357668,3.637294383574763,1.774222712695117,0.23135917302941303,0.23717066318353913,-10.729949068446347,21.59090909090909
2.5,1.0,2.5,6.0,3.0,20,55.00000000000001,1.2162131677552273,4.5865776800837255,2.2320455279865925,0.27693960437928244,0.2879275765160039,-10.594716078878225,24.3
