sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,tr_n_trades,tr_winrate,tr_PF,tr_total_ret,tr_CAGR,tr_Sharpe,tr_Sortino,tr_MaxDD,tr_avg_bars
2.0,1.0,3.5,8.0,2.0,41,60.97560975609756,2.0118094583402333,63.38027964766824,7.281723410924279,0.7922289429428825,0.8419007653552267,-14.0570874060348,25.024390243902438
2.0,1.0,3.5,8.0,3.0,37,54.054054054054056,1.970439774638734,64.76338268497999,7.411289309007563,0.7873138920500837,0.8488982768163156,-18.28563702045075,29.756756756756758
2.0,1.0,5.0,6.0,2.0,52,57.692307692307686,1.9919312601029358,76.2424115739275,8.452078709164956,0.8893012649595093,0.9148790135751429,-15.502837127380722,18.826923076923077
2.0,1.0,5.0,6.0,3.0,48,50.0,1.9978699268095679,74.74154451431758,8.319357791549443,0.8439165117756724,0.8933671220946917,-19.66025319230179,21.958333333333332
2.0,1.0,5.0,8.0,2.0,41,60.97560975609756,2.0859373294715176,68.9912661773558,7.801650459044729,0.8262246125018318,0.8830586366436077,-15.350190103787714,25.024390243902438
2.0,1.0,5.0,8.0,3.0,37,54.054054054054056,2.023720161357975,69.13143915537465,7.814448719380818,0.8056679511190002,0.8796271514644525,-19.515116683459485,29.756756756756758
2.0,1.5,2.5,4.5,2.0,59,62.71186440677966,1.7833889164977224,63.061005139363125,7.251681054616488,0.7596196287073653,0.7664909000348173,-17.500656081610853,16.338983050847457
2.0,1.5,2.5,4.5,3.0,56,57.14285714285714,1.8935587679361379,70.99441035380187,7.983686846096183,0.8104433135082101,0.8416192716403573,-21.542847701163716,18.571428571428573
2.0,1.5,2.5,6.0,2.0,52,55.769230769230774,1.7095677904140598,60.80359619039617,7.037818718368549,0.7349503997485636,0.725874241188313,-16.905534118863283,18.826923076923077
2.0,1.5,2.5,6.0,3.0,48,50.0,1.7463777562142189,59.520363805601576,6.915098494018701,0.7143513293068035,0.7355125805794238,-20.976884721944707,21.958333333333332
2.0,1.5,2.5,8.0,2.0,41,60.97560975609756,1.945993806130216,64.41930417356623,7.379144161697382,0.7821463780573036,0.8183658198962854,-16.905534118863315,25.024390243902438
2.0,1.5,2.5,8.0,3.0,37,54.054054054054056,1.9231014413933638,62.15047924907442,7.165726806738082,0.7485595527666792,0.7962827229227752,-20.976884721944717,29.756756756756758
2.0,1.5,3.5,4.5,2.0,59,61.016949152542374,1.7651011770732483,60.80972744931961,7.038403055954379,0.7245595617841292,0.7398645862089863,-17.08629881222708,16.338983050847457
2.0,1.5,3.5,4.5,3.0,56,55.35714285714286,1.868822198510635,73.86509307036522,8.241401237035383,0.8096294706746515,0.8462536877795078,-21.148792550587842,18.571428571428573
2.0,1.5,3.5,6.0,2.0,52,55.769230769230774,1.7438917916250238,64.03731356753799,7.343389535065881,0.7519164673849424,0.7518090499763008,-16.488187818297924,18.826923076923077
2.0,1.5,3.5,6.0,3.0,48,50.0,1.770717883115043,64.41458292655484,7.378702683801697,0.7405544744991144,0.7696520160011237,-20.579986992706996,21.958333333333332
2.0,1.5,3.5,8.0,2.0,41,58.536585365853654,1.9650737404184981,66.13317552247292,7.538693070647429,0.7848486125901867,0.8289165349926485,-16.488187818297952,25.024390243902438
2.0,1.5,3.5,8.0,3.0,37,54.054054054054056,1.931933579777538,66.74497089987509,7.595305292582855,0.7746947654945004,0.8312540745160896,-20.579986992706964,29.756756756756758
2.0,1.5,5.0,6.0,2.0,52,55.769230769230774,1.8070697931070732,70.35703793870456,7.925964519153861,0.7899460613924727,0.7970394055235351,-17.74022671999404,18.826923076923077
2.0,1.5,5.0,6.0,3.0,48,50.0,1.8146736563897736,68.36854542192985,7.744683782141837,0.7518894207655773,0.782364039270599,-21.770680180420175,21.958333333333332
2.0,1.5,5.0,8.0,2.0,41,58.536585365853654,2.0329928958215495,71.820255280894,8.058204242356748,0.8182487846720425,0.8695767018215335,-17.740226719994,25.024390243902438
2.0,1.5,5.0,8.0,3.0,37,54.054054054054056,1.9816620486192245,71.14955723021355,7.997709502375616,0.7934848102395939,0.8623424279474218,-21.770680180420197,29.756756756756758
2.0,2.0,2.5,4.5,2.0,59,62.71186440677966,1.826321245055428,71.62783091623434,8.040868929842615,0.8040393626996576,0.8017577245411787,-17.862795822236937,16.338983050847457
2.0,2.0,2.5,4.5,3.0,56,60.71428571428571,1.9331534083583166,79.1040413988483,8.702470082375612,0.847335572998175,0.8690040972904913,-21.870530031402687,18.571428571428573
2.0,2.0,2.5,6.0,2.0,52,55.769230769230774,1.771844029997358,69.6226851903519,7.8592295016429725,0.7951949235271956,0.7923426881325942,-16.59701412166816,18.826923076923077
2.0,2.0,2.5,6.0,3.0,48,54.166666666666664,1.8130604407555637,67.7320846951413,7.686273316406833,0.7700344269500384,0.7996774398231612,-20.666509827021777,21.958333333333332
2.0,2.0,2.5,8.0,2.0,41,60.97560975609756,2.0459105186290456,73.49863149146782,8.208706208919248,0.8452664229941014,0.8909111499637266,-16.597014121668153,25.024390243902438
2.0,2.0,2.5,8.0,3.0,37,59.45945945945946,2.021304420130585,70.29662281330327,7.920483550759294,0.8059869790479145,0.8620264523678189,-20.666509827021745,29.756756756756758
2.0,2.0,3.5,4.5,2.0,59,62.71186440677966,1.8092178567065331,69.2541344069713,7.825643748050348,0.7701084404639708,0.7775869700552687,-17.451732125009073,16.338983050847457
2.0,2.0,3.5,4.5,3.0,56,55.35714285714286,1.9122143569932257,82.09678171610881,8.960692973742024,0.8463725785743025,0.8749071942601869,-21.47952343324483,18.571428571428573
2.0,2.0,3.5,6.0,2.0,52,55.769230769230774,1.8054615552093853,73.01970342998443,8.165887815507133,0.8110136942890347,0.8179963875219969,-16.17961569572717,18.826923076923077
2.0,2.0,3.5,6.0,3.0,48,50.0,1.838189681524757,72.8610583643379,8.151681817393985,0.7946699517370088,0.8329632158841135,-20.269477591618216,21.958333333333332
2.0,2.0,3.5,8.0,2.0,41,60.97560975609756,2.0653201254149205,75.29374575030643,8.368301834464198,0.8470728099873116,0.9011712304704016,-16.179615695727197,25.024390243902438
2.0,2.0,3.5,8.0,3.0,37,54.054054054054056,2.03122519867521,75.10589722153065,8.351666831636528,0.8307378576010719,0.8961610069639468,-20.26947759161817,29.756756756756758
2.0,2.0,5.0,6.0,2.0,52,55.769230769230774,1.8673391913455226,79.66614177863482,8.751250385301756,0.8472946422273001,0.8622756260801198,-17.431810973550082,18.826923076923077
2.0,2.0,5.0,6.0,3.0,48,50.0,1.8817173521951984,77.00454333961264,8.519103291688346,0.8046152249821523,0.8445193767039246,-21.46057429782884,21.958333333333332
2.0,2.0,5.0,8.0,2.0,41,60.97560975609756,2.132386659811263,81.27509511918767,8.89015960187718,0.8788533111421988,0.9407038394286816,-17.431810973550085,25.024390243902438
2.0,2.0,5.0,8.0,3.0,37,54.054054054054056,2.080995752636909,79.71467222844919,8.755455829250746,0.8481504054283865,0.9265549746766625,-21.46057429782884,29.756756756756758
2.5,1.0,2.5,4.5,3.0,55,58.18181818181818,1.5886056007106237,49.0004359156569,5.875833872245351,0.6206667553253709,0.6327041777183248,-24.773051554808966,19.490909090909092
2.5,1.0,2.5,6.0,3.0,46,54.347826086956516,1.644782687943971,49.25929949114754,5.902150909871562,0.6364399742171819,0.6543517558767344,-23.5677540423637,23.76086956521739
2.5,1.0,2.5,8.0,3.0,36,55.55555555555556,1.591493198334745,43.85342433299777,5.344260770035558,0.5824110626717544,0.6084833613008287,-22.951953667163842,31.11111111111111
2.5,1.0,3.5,4.5,3.0,55,56.36363636363636,1.5888468581728763,52.34489270407585,6.212869564606205,0.6329725372805358,0.6499471713361121,-24.299931558727412,19.490909090909092
2.5,1.0,3.5,6.0,3.0,46,54.347826086956516,1.6595871424286497,52.820305611146324,6.260263207898276,0.65449398055846,0.6800358685614931,-23.182486929626265,23.76086956521739
