sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,tr_n_trades,tr_winrate,tr_PF,tr_total_ret,tr_CAGR,tr_Sharpe,tr_Sortino,tr_MaxDD,tr_avg_bars
1.5,1.0,2.5,4.5,2.0,37,40.54054054054054,1.187434252407825,5.988710058771418,2.9084029716807347,0.40130494624175883,0.3551728715311144,-11.733503777260026,11.702702702702704
1.5,1.0,2.5,4.5,3.0,37,37.83783783783784,1.1481776016605716,5.081806772913455,2.4734228083486354,0.34317882771777874,0.30247797290507106,-11.733503777259969,12.0
1.5,1.0,2.5,6.0,2.0,31,41.935483870967744,1.3344365208821496,8.571398854266764,4.136906449045208,0.5605654764456989,0.5234207830366212,-11.910218036846935,15.612903225806452
1.5,1.0,2.5,6.0,3.0,32,40.625,1.2037072672215703,5.6213212478703145,2.732419713689027,0.378603196933065,0.34516832173228595,-12.535321242820718,15.5625
1.5,1.0,2.5,8.0,2.0,26,42.30769230769231,0.9724067594367028,6.912135745360759,3.3493728988452487,0.46263223143241966,0.4285650166359056,-13.155837019740494,17.307692307692307
1.5,1.0,2.5,8.0,3.0,25,40.0,0.9341695735125884,6.091429803124315,2.9575514980960893,0.4120773957904549,0.38303805327427426,-14.04794967943572,18.6
1.5,1.0,3.5,4.5,2.0,37,37.83783783783784,1.2529314509826996,7.95077148462997,3.8430582930760515,0.5035471222266917,0.4539914339565076,-11.599153026205338,11.702702702702704
1.5,1.0,3.5,4.5,3.0,37,37.83783783783784,1.2327837550327791,7.819477750964965,3.7807850162838053,0.4903900525604871,0.442464644436951,-11.59915302620536,12.0
1.5,1.0,3.5,6.0,2.0,31,38.70967741935484,1.3864027007272348,9.870851847178841,4.749411706782425,0.6217441164191286,0.5864664864278817,-11.825743501780813,15.612903225806452
1.5,1.0,3.5,6.0,3.0,32,34.375,1.2032038525731343,5.823434720701459,2.829272617684664,0.37804631308771597,0.3484611758289526,-12.808216251741705,15.5625
1.5,1.0,3.5,8.0,2.0,26,42.30769230769231,1.0377079708287777,8.716085395724505,4.205288594827339,0.5594778710661572,0.528449626821434,-12.797288885110552,17.307692307692307
1.5,1.0,3.5,8.0,3.0,25,40.0,1.01745472493309,8.271852446497352,3.9951869907400184,0.5307329929456508,0.5037425367334862,-13.691356772616537,18.6
1.5,1.0,5.0,6.0,2.0,31,38.70967741935484,1.41136297491465,10.445897824200578,5.019290343656002,0.6289637048125756,0.5942068724998009,-12.149148903283143,15.612903225806452
1.5,1.0,5.0,6.0,3.0,32,34.375,1.225074290079147,6.377297181833441,3.0942041669179687,0.39588429669576614,0.3671020060924079,-12.91324343202003,15.5625
1.5,1.0,5.0,8.0,2.0,26,42.30769230769231,0.999538649676642,8.486092926982302,4.096567274640406,0.5235171614273322,0.4920339535337987,-12.895274079933335,17.307692307692307
1.5,1.0,5.0,8.0,3.0,25,40.0,0.9805788701078874,8.070455757035555,3.899791690351484,0.49799837875510317,0.47068459383709077,-13.785760404835829,18.6
1.5,1.5,2.5,4.5,2.0,37,40.54054054054054,1.1478455241436403,5.267855819918643,2.5628126878689317,0.3404438003816745,0.29123210624034884,-13.58508771947494,11.702702702702704
1.5,1.5,2.5,4.5,3.0,37,37.83783783783784,1.1105212832992584,4.221507515182554,2.0590325446302016,0.27959954020867106,0.23895532678381734,-13.585087719474915,12.0
1.5,1.5,2.5,6.0,2.0,31,41.935483870967744,1.3293387221594728,9.040312024416819,4.358358082619129,0.5569120216524481,0.5050688254342292,-13.22887857489321,15.612903225806452
1.5,1.5,2.5,6.0,3.0,32,40.625,1.2057570082402156,6.062417442593437,2.9436723407088694,0.38565347205543005,0.3442434696861174,-13.902704192813625,15.5625
