sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,tr_n_trades,tr_winrate,tr_PF,tr_total_ret,tr_CAGR,tr_Sharpe,tr_Sortino,tr_MaxDD,tr_avg_bars
1.5,2.0,5.0,8.0,3.0,40,35.0,1.5797601924921871,32.425302550839106,4.103109013643413,0.4280338953517816,0.47146785858903123,-19.879321432308895,23.5
2.0,1.0,2.5,4.5,2.0,52,42.30769230769231,1.1609935749778753,8.815010758132559,1.2169094287637572,0.17200230764320917,0.1806684556398103,-25.677901463985975,16.96153846153846
2.0,1.0,2.5,4.5,3.0,50,36.0,1.1209167852307065,5.119842770654515,0.7174675265226638,0.12164069909251003,0.12726343122746678,-27.229241332495146,18.74
2.0,1.0,2.5,6.0,2.0,42,50.0,1.2421975468214543,11.405499391839946,1.5584470018466412,0.2076820763826176,0.2232925662447936,-27.43753121950269,23.238095238095237
2.0,1.0,2.5,6.0,3.0,41,34.146341463414636,1.2144939756363065,9.555725212784516,1.3152724411928718,0.18235899152737559,0.19922418502866188,-27.43753121950268,24.829268292682926
2.0,1.0,2.5,8.0,2.0,42,50.0,1.210132650082882,9.62467613453526,1.3243997472320856,0.1855822337733125,0.1939755192642282,-26.443079884684316,22.357142857142858
2.0,1.0,2.5,8.0,3.0,38,36.84210526315789,1.2452984817535024,10.794750953036836,1.4785420262459104,0.19947429555798457,0.2137599028143027,-27.8077293775359,26.5
2.0,1.0,3.5,4.5,2.0,52,42.30769230769231,1.1432920795775727,7.367862303461337,1.023068746022071,0.15040558139310725,0.15813843680912354,-25.921539840301012,16.96153846153846
2.0,1.0,3.5,4.5,3.0,50,36.0,1.1523303244398824,7.9412331321079055,1.1001360496403434,0.15693537749001765,0.1662051035080847,-26.70705658240125,18.74
2.0,1.0,3.5,6.0,2.0,42,50.0,1.2622529090307304,12.51403302974925,1.70252382846785,0.2179905876787524,0.2344148805435784,-26.83089706877459,23.238095238095237
2.0,1.0,3.5,6.0,3.0,41,34.146341463414636,1.2230748228271338,10.791758077404644,1.4781495363367814,0.19409094218396986,0.21348901759380848,-26.83089706877461,24.829268292682926
2.0,1.0,3.5,8.0,2.0,42,50.0,1.1756713786558062,7.4238595259406015,1.0306109015907783,0.15283811052388566,0.15921946384362262,-26.60964419613646,22.357142857142858
2.0,1.0,3.5,8.0,3.0,38,36.84210526315789,1.2614087696652898,12.468679877449329,1.6966531635578486,0.2155216493804056,0.23294565684545476,-27.21574581968146,26.5
2.0,1.0,5.0,6.0,2.0,42,50.0,1.2500220792448198,11.585995333046096,1.5819896538065148,0.20136120952127928,0.21327256138448727,-27.21674893753656,23.238095238095237
2.0,1.0,5.0,6.0,3.0,41,34.146341463414636,1.2943347713690836,15.37865470069355,2.0692848343595305,0.24498982099122982,0.2741559866508747,-27.216748937536522,24.829268292682926
2.0,1.0,5.0,8.0,2.0,42,50.0,1.1745766104596007,7.21417565828848,1.0023516622208906,0.1483906616170405,0.15236160493914042,-25.794373335376626,22.357142857142858
2.0,1.0,5.0,8.0,3.0,38,36.84210526315789,1.3556574232146523,18.509993649770816,2.4613737244754574,0.284024206416717,0.31277640651607297,-26.407207955197816,26.5
2.0,1.5,2.5,4.5,2.0,52,42.30769230769231,1.185422918887001,11.207815227356722,1.53262490801358,0.19716204752637206,0.20852576712410664,-25.118274606938222,16.96153846153846
2.0,1.5,2.5,4.5,3.0,50,38.0,1.1466873786534766,7.357095647467893,1.0216182200423862,0.14904750315463128,0.15805085503433317,-26.686665006302125,18.74
2.0,1.5,2.5,6.0,2.0,42,50.0,1.2945688805098143,15.154492551167941,2.040868149470776,0.24708188988396687,0.26826219276912305,-26.87087031493548,23.238095238095237
2.0,1.5,2.5,6.0,3.0,41,36.58536585365854,1.2584226358297366,12.530976432220031,1.7047165193720737,0.21463977534763598,0.23632440526280193,-26.87087031493553,24.829268292682926
2.0,1.5,2.5,8.0,2.0,42,50.0,1.262138331723026,13.31562057419504,1.8059508560650972,0.22686354210663454,0.24013106556276115,-25.871640213104698,22.357142857142858
2.0,1.5,2.5,8.0,3.0,38,39.473684210526315,1.2362192973716564,10.786697988766726,1.477485928549882,0.19228161859393747,0.20614219607670864,-28.615586778966044,26.5
2.0,1.5,3.5,4.5,2.0,52,42.30769230769231,1.1683324671070197,9.738465832031885,1.3394517878310808,0.17645748262840563,0.18715416890752543,-25.372472739309977,16.96153846153846
2.0,1.5,3.5,4.5,3.0,50,36.0,1.1763079294877108,10.222415486458214,1.4033193829817714,0.1813569661083886,0.19465353168891286,-26.17158989832588,18.74
2.0,1.5,3.5,6.0,2.0,42,50.0,1.3138381732283888,16.303325728310437,2.186006192797252,0.2560731549024938,0.27830965202518326,-26.261381922581943,23.238095238095237
2.0,1.5,3.5,6.0,3.0,41,34.146341463414636,1.2642123732818047,13.786994219852811,1.8664787808228445,0.22473174575531238,0.24921302179768687,-26.26138192258196,24.829268292682926
2.0,1.5,3.5,8.0,2.0,42,50.0,1.2290757051105083,11.054326114081281,1.5125485659310378,0.1951290004384932,0.20614649010757916,-26.038941604930933,22.357142857142858
2.0,1.5,3.5,8.0,3.0,38,36.84210526315789,1.252399873404914,12.447814808294755,1.6939516374001151,0.208113494200952,0.2252501687479463,-28.031997036892164,26.5
2.0,1.5,5.0,6.0,2.0,42,50.0,1.3020867305530384,15.35663192974759,2.0664951385836794,0.2393643659643575,0.2568676608879732,-26.668178249471904,23.238095238095237
2.0,1.5,5.0,6.0,3.0,41,34.146341463414636,1.3339508746462476,18.481259695848816,2.457816383686451,0.27234386510792213,0.3071179714599946,-26.668178249471868,24.829268292682926
2.0,1.5,5.0,8.0,2.0,42,50.0,1.2280253691652716,10.847538460388462,1.485463161333267,0.19002965031664948,0.19826718793119447,-25.239345443295065,22.357142857142858
2.0,1.5,5.0,8.0,3.0,38,36.84210526315789,1.3413342464168128,18.467466154663903,2.456108443582039,0.27268329805598035,0.3003799170570462,-27.253947882666797,26.5
2.0,2.0,2.5,4.5,2.0,52,44.230769230769226,1.2123514800124642,14.010133725538964,1.8950566819365466,0.22602145190359532,0.24440584723225262,-25.853596383735127,16.96153846153846
2.0,2.0,2.5,4.5,3.0,50,42.0,1.1483977188849361,7.765263484337659,1.076521187668833,0.15233787828326642,0.1647724325145178,-27.41186949968906,18.74
2.0,2.0,2.5,6.0,2.0,42,50.0,1.3092884850321893,17.110907193061742,2.2872986456502264,0.26355307593823224,0.29105972317815565,-27.569012948810407,23.238095238095237
2.0,2.0,2.5,6.0,3.0,41,41.46341463414634,1.2669605006846911,13.728313400088087,1.858955442753052,0.22435124316995284,0.2507969976335427,-27.569012948810386,24.829268292682926
2.0,2.0,2.5,8.0,2.0,42,50.0,1.2999422611644793,16.50443061678373,2.2112863746001077,0.2600118826414712,0.27975632367627234,-26.5822632952146,22.357142857142858
2.0,2.0,2.5,8.0,3.0,38,44.73684210526316,1.2528195868435124,12.301656461482136,1.6750155847482295,0.20755906596273982,0.22541775573366574,-29.305051477103827,26.5
2.0,2.0,3.5,4.5,2.0,52,42.30769230769231,1.195971285566112,12.513437077255162,1.7024466995156695,0.2055298046235613,0.22310290920534492,-26.34682764791252,16.96153846153846
2.0,2.0,3.5,4.5,3.0,50,36.0,1.177393783404568,10.625472690131566,1.4563283501006774,0.18341570927659487,0.20086715271608518,-27.14314043697843,18.74
2.0,2.0,3.5,6.0,2.0,42,50.0,1.3273656953601893,18.282149537174842,2.433145682021731,0.27205842136423,0.30103050339794624,-26.967196535261078,23.238095238095237
2.0,2.0,3.5,6.0,3.0,41,34.146341463414636,1.273882664366749,14.98413807924248,2.0192408660315353,0.23389485449628647,0.2634980560460327,-26.967196535261124,24.829268292682926
2.0,2.0,3.5,8.0,2.0,42,50.0,1.268415219641509,14.193289253262886,1.9184779688449005,0.2287196950550712,0.2458968819922035,-26.74741259136011,22.357142857142858
2.0,2.0,3.5,8.0,3.0,38,36.84210526315789,1.2694272569064624,13.972782044488818,1.890276322616935,0.22243544430894538,0.2439712646390106,-28.728839650417715,26.5
2.0,2.0,5.0,6.0,2.0,42,50.0,1.3163412481216539,17.33199057717545,2.3149240893770795,0.25582892365595783,0.2800772471816224,-27.616676902158265,23.238095238095237
2.0,2.0,5.0,6.0,3.0,41,34.146341463414636,1.3406052412592036,19.71115117501203,2.6094231918270205,0.27965324183476487,0.32052698214499353,-27.616676902158176,24.829268292682926
2.0,2.0,5.0,8.0,2.0,42,50.0,1.2674136662759325,13.990768255705,1.8925784093700715,0.22310527463932378,0.23725024963334979,-26.2105083124954,22.357142857142858
2.0,2.0,5.0,8.0,3.0,38,36.84210526315789,1.355311094384996,20.05344477204045,2.651379744630411,0.28479174698292015,0.31798364515975275,-28.206458226019965,26.5
2.5,1.0,2.5,4.5,3.0,47,38.297872340425535,1.1157255416588314,4.548553155525781,0.6389132971923006,0.11342070442048263,0.1191867591053728,-25.719348609487724,21.02127659574468
2.5,1.0,2.5,6.0,3.0,39,35.8974358974359,1.2520337652944877,12.211524342040537,1.6633276760516846,0.21563189673876426,0.23687311176050138,-24.521971689392284,26.743589743589745
2.5,1.0,2.5,8.0,3.0,35,40.0,1.2757118467762372,12.340178282175152,1.6800084614861488,0.21800100403588454,0.2346677323889764,-25.7175880924052,29.62857142857143
2.5,1.0,3.5,4.5,3.0,47,38.297872340425535,1.1436784413545917,7.0568225305752685,0.981113954041013,0.14454605254337996,0.15398563506574986,-25.13295074794792,21.02127659574468
2.5,1.0,3.5,6.0,3.0,39,35.8974358974359,1.252397978852664,13.12871868511467,1.7818915041409866,0.22109393556244492,0.24467114722451044,-23.900007159854773,26.743589743589745
2.5,1.0,3.5,8.0,3.0,35,40.0,1.2849084389181016,13.74630282421041,1.8612621804780627,0.22906944038035984,0.2487605412758507,-25.10712162929022,29.62857142857143
2.5,1.0,5.0,6.0,3.0,39,35.8974358974359,1.3215483377708255,17.804235696107273,2.373784346853891,0.27020444885237405,0.304129395855494,-24.314698457289303,26.743589743589745
2.5,1.0,5.0,8.0,3.0,35,40.0,1.380902254140487,19.91225005684607,2.634085273026865,0.2967934567720814,0.32831879609382003,-24.273138782213284,29.62857142857143
2.5,1.5,2.5,4.5,3.0,47,40.42553191489361,1.110106296986754,4.134188262100946,0.5817062901571468,0.10759374850305815,0.11432849237707159,-26.55799191633227,21.02127659574468
