sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,mean_Sharpe,std_Sharpe,min_Sharpe,mean_PF,mean_DD,worst_DD,mean_Ret,mean_Trades,mean_WinR,n_folds
2.0,1.0,3.5,4.5,2.0,0.46997262543690804,0.8792508031899303,-0.7100474404161587,1.5595372757537176,-7.091769290416845,-8.587235435506438,2.9318340826586082,8.6,48.917748917748916,5
2.0,1.0,3.5,4.5,3.0,0.5050316217075899,0.8950309056486896,-0.7100474404161587,1.6122113736939763,-6.945022245704948,-8.587235435506438,3.2353212442913177,8.0,47.17171717171717,5
2.0,1.0,3.5,6.0,2.0,0.3080111206480316,0.5664012097969644,-0.4030161842358864,1.1521500986047912,-7.219010366339788,-9.127208774461332,1.5780233864672555,7.8,43.80952380952381,5
2.0,1.0,3.5,6.0,3.0,0.38885156877898036,0.63524581225694,-0.4030161842358864,1.2421285888902038,-6.959319256429524,-9.127208774461332,2.0901021097691608,7.2,40.73809523809524,5
2.0,1.0,3.5,8.0,2.0,0.5075077089997337,0.9152045027882957,-0.4030161842358864,1.8149345502436696,-6.546960676554211,-9.127208774461332,2.991187616758149,6.2,50.07142857142857,5
2.0,1.0,3.5,8.0,3.0,0.5355673294058798,0.8535040348930487,-0.4030161842358864,1.6677781361512714,-6.844683539816683,-9.127208774461332,3.3034016271348947,6.0,44.07142857142857,5
2.0,1.0,5.0,6.0,2.0,0.34627431023379557,0.6339614803949434,-0.5139569289508912,1.2021200528761073,-7.336688100316079,-9.105877750784828,1.949936572513338,7.8,40.95238095238095,5
2.0,1.0,5.0,6.0,3.0,0.4090440151321427,0.6851940468585389,-0.5139569289508912,1.2915521471154867,-7.169606331341552,-9.105877750784828,2.3750600647832103,7.2,37.88095238095238,5
2.0,1.0,5.0,8.0,2.0,0.55491557018112,0.9719471905035972,-0.5139569289508912,1.921740926488392,-6.54045530615336,-9.105877750784828,3.4427935128615177,6.2,47.21428571428571,5
2.0,1.0,5.0,8.0,3.0,0.5868401998856523,0.9253245291845474,-0.5139569289508912,1.7688468446177648,-6.83746836556991,-9.105877750784828,3.822370757433518,6.0,41.21428571428571,5
